ID,scaffold,mean_shap,effect
Train: Pos 233,O=C(C=Cc1ccccc1)NC(=S)NNC(=O)c1conc1-c1ccccc1,0.001572136,positive
Train: Pos 234,c1ccc(-c2ccc(-c3csc4ncnc(Sc5nnn[nH]5)c34)cc2)cc1,0.001571435,positive
Train: Pos 235,O=C1CCCC2CCC3CCCCC3C12,0.00156942,positive
Train: Pos 236,O=C(NN=Cc1ccc(OS(=O)(=O)c2ccccc2)cc1)c1cc[nH]n1,0.001566381,positive
Train: Pos 237,C=C1CC2OC(=O)CC2CC2CCCC12,0.001565854,positive
Train: Pos 238,c1ccc(C2OCC3C(c4ccc(OC5CCCCO5)cc4)OCC23)cc1,0.00156376,positive
Train: Pos 239,O=C(C=Cc1ccccc1)NCc1ccccc1,0.001563115,positive
Train: Pos 240,c1ccc2oc(-c3csc4ncnc(Sc5nnn[nH]5)c34)cc2c1,0.001558218,positive
Train: Pos 241,O=C1CC2C=CC3C4CCCC4CC(=O)C3C2CC1=O,0.00155651,positive
Train: Pos 242,O=C1OC2CC3OC4CC5C6CCCCC6CCC5C5CCC1(C2)C3C45,0.001551128,positive
Train: Pos 243,O=C(Nc1ccnn1-c1cccc(CN2CCNCC2)c1)NC1CCC(Oc2ccc3nnc(C4CCCCC4)n3c2)c2ccccc21,0.001549998,positive
Train: Pos 244,O=C(C=Cc1ccc(N2CCCCC2)o1)Nc1ccccc1,0.001547479,positive
Train: Pos 245,O=C1C=CC2C(=CCC3C2CCC2C3CC3OC(c4ccccc4)OC32)C1,0.00154738,positive
Train: Pos 246,O=C1CC2CC3C(=O)CCC3CCC2O1,0.001547255,positive
Train: Pos 247,O=C1NC(=S)SC1=Cc1cccc(N=Nc2ccccc2)c1,0.001546427,positive
Train: Pos 248,O=C1OC2COC3COC(=O)c4ccccc4-c4ccc5oc(=O)c6c(ccc7oc(=O)c4c5c76)-c4ccccc4C(=O)OC3C2OC(=O)c2ccccc2-c2ccccc21,0.001546311,positive
Train: Pos 249,O=C1CC(c2ccc3c(c2)C=CCO3)Oc2ccccc21,0.00154582,positive
Train: Pos 250,O=C(OC(Cc1cc[nH+]cc1)c1cccc(OCC2CC2)c1)c1cccc(OCC2CC2)c1,0.001544253,positive
Train: Pos 251,C1=CC2CC3(C=CCC3C1)CCC1CC21,0.001543945,positive
Train: Pos 252,c1ccc(Oc2cccc(OC3CCCC4CCCCC43)c2)cc1,0.001543274,positive
Train: Pos 253,c1nc(Sc2nnn[nH]2)c2ccsc2n1,0.001543221,positive
Train: Pos 254,O=C1NC(=NN=C2CC3CCC2C3)SC1=Cc1ccccc1,0.001542453,positive
Train: Pos 255,O=C(OC(Cc1cc[nH+]cc1)c1cccc(OCC2CC2)c1)c1ccc(OCc2ccccc2)cc1,0.001538379,positive
Train: Pos 256,O=C1C(=Cc2ccccc2)SC(=S)N1c1c[nH]n(-c2ccccc2)c1=O,0.001538183,positive
Train: Pos 257,O=C(C=Cc1ccccc1)OCCc1ccccc1,0.001537554,positive
Train: Pos 258,O=C(CCCN1C(=O)C(=Cc2ccccc2)SC1=S)Nc1ccccc1,0.001537327,positive
Train: Pos 259,S=c1[nH]nc(-c2cccs2)n1N=Cc1cn(-c2ccccc2)nc1-c1ccccc1,0.001533005,positive
Train: Pos 260,O=C(Nc1ccnn1-c1cnn(CCN2CCCOCC2)c1)NC1CCC(Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,0.001532321,positive
Train: Pos 261,O=C1CC=CC2CC3OC4CC(c5ccoc5)C=C4C3CC12,0.001530034,positive
Train: Pos 262,O=c1c2ccccc2oc2ccccc12,0.001528453,positive
Train: Pos 263,O=C(Nc1ccnn1-c1ccccc1)NC1CCC(Oc2ccc3nnc(C4CCCCC4)n3c2)c2ccccc21,0.001527489,positive
Train: Pos 264,O=C1NC(=S)SC1=Cc1ccc(OCc2ccccn2)cc1,0.001527353,positive
Train: Pos 265,O=C1NC(=S)NC(=O)C1=Cc1cccc2cc3ccccc3cc12,0.001522998,positive
Train: Pos 266,O=C1C=CC(CCC2CCC3C4=CCC5CCCCC5C4CCC23)O1,0.001522811,positive
Train: Pos 267,O=C1NC(=S)OC1=Cc1ccccc1,0.001522549,positive
Train: Pos 268,O=C(C=Cc1ccccc1)OC1CC2CCC1C2,0.001519327,positive
Train: Pos 269,O=C(CC1=CC(=Cc2ccccc2)c2ccccc21)NCCc1ccccc1,0.001516916,positive
Train: Pos 270,O=C(Nc1ccnn1-c1cccc(CN2CCCCC2)c1)NC1CCC(Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,0.001513426,positive
Train: Pos 271,O=C(NCC1CCNC(=O)c2cc(-c3ccccc3)cnc2O1)Nc1cnoc1,0.001510964,positive
Train: Pos 272,C1CC2CCC34OC3(CC3OC35CCCCC54)C2C1,0.00151016,positive
Train: Pos 273,O=C(Nc1ccnn1-c1ccccc1)NC1CCC(Oc2ccc3nnc(C4CCCC4)n3c2)c2ccccc21,0.001508291,positive
Train: Pos 274,O=C(C=Cc1cn(CC(=O)NCc2ccco2)c2ccccc12)Nc1ccccc1,0.001504562,positive
Train: Pos 275,O=C(NC1CCNCC1)c1ccc(-c2cc[nH]c(=O)c2)nc1,0.001504404,positive
Train: Pos 276,O=C(Nc1ccnn1-c1cnn(CCN2CCOCC2)c1)NC1CCC(Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,0.001502935,positive
Train: Pos 277,c1cc(OC2CCCC2)cc(C(Cc2ccncc2)c2ccsc2)c1,0.001497515,positive
Train: Pos 278,O=C(NN=Cc1ccccc1)c1cc(-c2ccco2)nc2ccccc12,0.001497251,positive
Train: Pos 279,O=c1c(-c2ccccc2)coc2c(C3CCCCO3)cccc12,0.00149661,positive
Train: Pos 280,O=C(C=CCCc1ccccc1)CCc1ccccc1,0.001493941,positive
Train: Pos 281,O=C1C(=Cc2ccc(-c3ccccc3)o2)C(=O)c2ccccc21,0.001493635,positive
Train: Pos 282,O=C1C=CCC(CC2=CCC3C2CCC2C3CCC3C=CCC(=O)C32)O1,0.001492934,positive
Train: Pos 283,O=S(=O)(NCCNc1cc(-c2[nH]c(-c3ccccc3)nc2-c2ccccc2)ccn1)c1ccccc1,0.001491781,positive
Train: Pos 284,O=S(=O)(NCCCNc1cc(-c2[nH]c(-c3ccccc3)nc2-c2ccccc2)ccn1)c1ccccc1,0.001491781,positive
Train: Pos 285,O=C1C=CC2C(C1)CC(=O)C1=CCCCC12,0.001489179,positive
Train: Pos 286,O=C1NC(=S)NC(=O)C1=Cc1cn(-c2ccccc2)nc1-c1ccc(OCc2ccccc2)cc1,0.00148817,positive
Train: Pos 287,c1cc(-c2cn3c4nc(ncc24)NCCCCCCCCCCCC3)ccn1,0.001488017,positive
Train: Pos 288,O=C1C=CC2=CC3CCCC3CCCC12,0.001487377,positive
Train: Pos 289,O=C1CCC23Oc4cccc5c4C(CCC5)(Oc4cccc1c42)O3,0.00148474,positive
Train: Pos 290,O=C1NC(=O)C(c2ccccc2)C1=Cc1ccc2c(c1)OCC2,0.001484595,positive
Train: Pos 291,O=C(Nc1ccnn1-c1ccccn1)NC1CCC(Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,0.001484422,positive
Train: Pos 292,O=C(Nc1ccnn1-c1ccc(CN2CCNCC2)cc1)NC1CCC(Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,0.00148226,positive
Train: Pos 293,O=C(Nc1cccc2c(=O)cc(-c3ccccc3)oc12)c1ccccc1,0.00148167,positive
Train: Pos 294,O=C(C=Cc1ccccc1)c1ccco1,0.001479707,positive
Train: Pos 295,O=c1oc2ccccc2c2oc3ccccc3c12,0.001479151,positive
Train: Pos 296,C=C1C(=O)OC2C1CCCC13OC1C1OC1C23,0.00147803,positive
Train: Pos 297,O=C(OC(Cc1cc[nH+]cc1)c1cccc(OCC2CC2)c1)c1ccccc1,0.001476318,positive
Train: Pos 298,O=C(OCC1CC(OC(=O)c2ccccc2)CC(OC(=O)c2ccccc2)O1)c1ccccc1,0.001475302,positive
Train: Pos 299,O=C(Nc1ccccc1)Nc1ccc2c(c1)C(=O)NCCC(CNCC1CCCCC1)O2,0.001473096,positive
Train: Pos 300,O=C1NCCC(CNCc2ccccc2)OCCCCCOc2ccc(NS(=O)(=O)c3cccs3)cc21,0.001472574,positive
Train: Pos 301,O=C1C(=Cc2ccccc2)SC(=S)N1Cc1ccccc1,0.001471408,positive
Train: Pos 302,O=C1C=CC=C2CC3CCC45COC(C6CC=CC(=O)O6)C4CCC5C3CC2O1,0.001470796,positive
Train: Pos 303,O=C1C(=Cc2ccccc2)SC(=S)N1NS(=O)(=O)c1ccccc1,0.001470123,positive
Train: Pos 304,O=c1cc(-c2ccccc2)oc2c3c(ccc12)OCC=C3,0.001469729,positive
Train: Pos 305,C1CCC2CCC3C(=C2C1)CCC1C2CCCCC2CCC31,0.001469573,positive
Train: Pos 306,O=C(C1CCCCC1)N1CC(c2ccc(C#Cc3ccccc3)cc2)C1,0.001469343,positive
Train: Pos 307,O=C(Nc1ccc(OC2CCNCC2)cc1)c1cccc(-c2ccc3ncncc3c2)c1,0.00146907,positive
Train: Pos 308,O=C(C=Cc1ccccc1)NC1CCCCC1,0.001463075,positive
Train: Pos 309,O=S(=O)(Nc1ccc(C(Cc2ccncc2)c2cccc(OC3CCCC3)c2)cc1)c1ccccc1,0.001460825,positive
Train: Pos 310,O=C(C=Cc1ccccc1)NNc1ccccc1,0.001459637,positive
Train: Pos 311,O=C(OC(Cc1cc[nH+]cc1)c1cccc(OCC2CC2)c1)c1ccc(OCC2CC2)cc1,0.001458776,positive
Train: Pos 312,O=C(Cc1ccccc1)Cc1ccccc1,0.001457407,positive
Train: Pos 313,O=C1CCC2=CC3CCC4(CCCO4)C3CCC=C12,0.001456395,positive
Train: Pos 314,O=C(Nc1ccnn1-c1cccc(CN2CCNCC2)c1)NC1CCC(Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,0.001454869,positive
Train: Pos 315,O=C(C=Cc1ccccc1)OC=Cc1ccccc1,0.001453289,positive
Train: Pos 316,O=C1NC(=S)NC(=O)C1=Cc1cccn1-c1ccc2ccccc2c1,0.00145242,positive
Train: Pos 317,C=C1C(=O)CC2C1CCC1C3CCC(=O)CC3=CCC21,0.001450319,positive
Train: Pos 318,O=c1c(-c2ccccc2)coc2ccccc12,0.00145003,positive
Train: Pos 319,O=C1ON=C(c2ccccc2)C1=Cc1ccc(-c2ccccc2)o1,0.00144623,positive
Train: Pos 320,O=C1C(=Cc2ccccc2)SC(=S)N1N=Cc1ccccc1,0.001444935,positive
Train: Pos 321,O=C(C=Cc1ccccc1)N=CC(=O)NNc1c[nH]c2ccccc12,0.001442948,positive
Train: Pos 322,O=C1CCC2C(CCC3C4CCC5CCCCC5C4=CC(=O)C23)C1,0.001441104,positive
Train: Pos 323,C1CC2CCC34CC35CCCCC5CCC4C2C1,0.001440197,positive
Train: Pos 324,O=C(NCC1CCNC(=O)c2[nH]c3ccccc3c2-c2ccccc2CO1)Nc1ccccc1,0.001435387,positive
Train: Pos 325,N=C1C=C2CCC3C4CCCC4CCC3C2CC1,0.001434974,positive
Train: Pos 326,C=C1C(=O)C23CC4C5C6CCCC57C(C2CC1CC37)N4C6,0.001434369,positive
Train: Pos 327,O=C(NN=Cc1ccccc1)c1ccccc1,0.001434223,positive
Train: Pos 328,S=c1c(C=Nc2ccccc2)c[nH]n1-c1ccccc1,0.001433453,positive
Train: Pos 329,O=C(C=Cc1ccccc1)c1ccc(NC(=O)c2cccs2)cc1,0.001432917,positive
Train: Pos 330,O=S(=O)(c1ccccc1)N1CC2NC(C1)C2c1ccc(C=Cc2ccccc2)cc1,0.001431866,positive
Train: Pos 331,O=C1NC(=S)SC1=Cc1cn(-c2ccccc2)nc1-c1ccco1,0.001431486,positive
Train: Pos 332,O=C(Cn1ncccc1=O)Nc1ccccc1,0.001429314,positive
Train: Pos 333,c1ccc(C(Cc2ccncc2)c2cccc(OC3CCCC3)c2)cc1,0.001426087,positive
Train: Pos 334,C1CC2CCC34CCC(CCC3CC2C1)C4,0.001423647,positive
Train: Pos 335,c1cc(-c2cc3c(o2)CCNC3)nc(Nc2ccc(OCCN3CCCC3)cc2)n1,0.001423131,positive
Train: Pos 336,O=C1OCC2=C1CCC1C2CC2OC23CCCC2OC213,0.001423071,positive
Train: Pos 337,c1cc(OC2CCCC2)cc(C(Cc2ccncc2)c2ccncc2)c1,0.001422277,positive
Train: Pos 338,O=C(C=Cc1cccc(NC(=O)c2ccccc2)c1)NCCc1ccccc1,0.001420411,positive
Train: Pos 339,O=C1NCCC(CNCc2ccccc2)OCc2ccccc2-c2c1[nH]c1ccccc21,0.00141708,positive
Train: Pos 340,O=C1NCCC(CNC(=O)C2CCCCC2)OCCCCCOc2ccc(NS(=O)(=O)c3ccccc3)cc21,0.001413666,positive
Train: Pos 341,O=C(NCC1CCNC(=O)c2[nH]c3ccccc3c2-c2ccccc2CO1)c1ccccc1,0.001413415,positive
Train: Pos 342,O=C(Nc1ccncc1)Nc1cc(-c2cccc(-c3cc(C(=O)NCCC4CCCN4)cc(C(=O)NC4CC4)c3)c2)n[nH]c1=O,0.001411371,positive
Train: Pos 343,O=C(C=Cc1cn(CCOc2ccccc2)c2ccccc12)NCc1ccco1,0.001411069,positive
Train: Pos 344,C=C1C(=O)OC2C1CCCC13C=CC(C21)C1(C3)C(=O)OC2C3CCC4OC43CCCC21,0.001411009,positive
Train: Pos 345,O=C(C=Cc1ccco1)c1ccc(NC(=O)C23CC4CC(CC(C4)C2)C3)cc1,0.001407632,positive
Train: Pos 346,O=C(C=Cc1ccccc1)OCCOC(=O)C=Cc1ccccc1,0.001406481,positive
Train: Pos 347,c1ccc(OC2CCCCO2)cc1,0.001406266,positive
Train: Pos 348,O=C(Nc1ccnn1-c1ccccc1)NC1CCC(Oc2ccc3nnc(N4CCNCC4)n3c2)c2ccccc21,0.001402341,positive
Train: Pos 349,O=C(Nc1ccccc1)N1CCCCN2CC(c3ccc(C=Cc4ccccc4)cc3)C2C1,0.001400132,positive
Train: Pos 350,C=C1C=CC=CN1C(=Cc1ccco1)C(=O)c1ccccc1,0.001399689,positive
Train: Pos 351,C=C1C(=O)C23CCC4CCCCC4C2CCC1C3,0.001398674,positive
Train: Pos 352,C=C1CCCC2CCCCC12,0.001398185,positive
Train: Pos 353,C(=Nc1ccccc1)c1cccc(Cc2ccccc2)c1,0.001397713,positive
Train: Pos 354,O=C(C=Cc1ccc2c(c1)OCCO2)Nc1nccs1,0.001392994,positive
Train: Pos 355,C=c1[nH]ccc(=CNNC(=S)Nc2ccccc2)c1=O,0.001392225,positive
Train: Pos 356,O=C(Nc1ccccc1N1CCNC1=O)c1cccc(-c2ccc3ncncc3c2)c1,0.001391631,positive
Train: Pos 357,O=C1NC(=Nc2ccccc2)SC1=Cc1ccccc1,0.001389089,positive
Train: Pos 358,O=S(=O)(NCCCNc1cc(-c2nc(-c3ccccc3)[nH]c2-c2ccccc2)ccn1)c1ccccc1,0.001387425,positive
Train: Pos 359,O=C(OCC12C3OC4CC(O3)C1(OC1CCCCO1)CC42)c1ccccc1,0.001386531,positive
Train: Pos 360,C=C1CCC2CCCCC2C1CC=C1CCOC1=O,0.001384314,positive
Train: Pos 361,S=c1[nH]nc(-c2ccncc2)n1N=CC=Cc1ccccc1,0.001383962,positive
Train: Pos 362,O=C1C=CC2OC3(C=CCCO3)C=CC2C1,0.001383647,positive
Train: Pos 363,O=C1N=C(c2cccc(NC(=O)C34CC5CC(CC(C5)C3)C4)c2)SC1=Cc1ccccc1,0.001383274,positive
Train: Pos 364,O=c1oc2ccccc2cc1-c1ccccc1,0.001382962,positive
Train: Pos 365,O=S(=O)(NCCNc1cc(-c2nc(-c3ccccc3)[nH]c2-c2ccccc2)ccn1)c1ccccc1,0.001382209,positive
Train: Pos 366,O=c1oc2c3c(ccc2c2oc4ccccc4c12)OCC3,0.001380574,positive
Train: Pos 367,O=C1C=CC2C(CCC3C4=CC(=O)C(c5ccoc5)C4CCC32)C1,0.001379776,positive
Train: Pos 368,O=C(Nc1cccc2nsnc12)c1ccco1,0.001379312,positive
Train: Pos 369,O=C(C=Cc1cccs1)c1ccccc1,0.001377704,positive
Train: Pos 370,O=C(Nc1ccncc1)Nc1cc(-c2cccc(-c3ccccc3)c2)n[nH]c1=O,0.001377533,positive
Train: Pos 371,O=C1NCCC(CNCc2ccc(Oc3ccccc3)cc2)OCc2ccccc2-c2ccccc21,0.001375621,positive
Train: Pos 372,O=C(c1ccccc1)N1CC(c2ccc(-c3ccccc3)cc2)C1,0.00137514,positive
Train: Pos 373,O=C1NC(=Nc2ccccc2)SC1=CC=Cc1ccco1,0.001374732,positive
Train: Pos 374,C1=CC2CCC3C4CCCCC4CCC3C2C1,0.001373809,positive
Train: Pos 375,C=C1CCC2CC2=CCC(=O)C2CCC(OC(=O)c3ccccc3)C2C1,0.001373433,positive
Train: Pos 376,O=C1NC(=O)C(c2ccccc2)C1=Cc1ccc2c(c1)OCCC2,0.001373138,positive
Train: Pos 377,C=C1CCCC2CC3OC(=O)C(CNCc4ccccc4)C3CC12,0.001373033,positive
Train: Pos 378,c1ccc2c(c1)CCCC21Oc2cccc3cccc(c23)O1,0.00137179,positive
Train: Pos 379,C=C1CCC2CCCCC2C1COc1ccc2ccc(=O)oc2c1,0.00137117,positive
Train: Pos 380,O=C(ON=Cc1ccccc1)c1ccccc1,0.00136808,positive
Train: Pos 381,c1cc2c(o1)CC1CC34CCC(OC3CC1C2)O4,0.001366923,positive
Train: Pos 382,C(=NN=C(c1ccccc1)c1ccccc1)c1ccccc1,0.001365501,positive
Train: Pos 383,O=C1CCC2C(C1)CC(=O)C1=CCCCC12,0.001364791,positive
Train: Pos 384,O=C(Nc1ccccc1)C(=Cc1ccccc1)c1nc2ccccc2s1,0.001364683,positive
Train: Pos 385,c1cc(-c2cn3c4nc(ncc24)NCCCCCCCCCCCC3)ccc1CN1CCOCC1,0.001362801,positive
Train: Pos 386,O=C1C=CC(C(=O)C=Cc2ccc3c(c2)OCO3)C(=O)C1,0.001362611,positive
Train: Pos 387,C(=NNc1ccccc1)c1cn(-c2ccccc2)nc1-c1cccs1,0.001362355,positive
Train: Pos 388,C=C1CCCC2CC3OC(=O)C=C3CC12,0.001360771,positive
Train: Pos 389,O=C(Cc1cn(C(=O)c2ccccc2)c2ccccc12)NCCCOc1ccccc1,0.001360696,positive
Train: Pos 390,c1ccc(-c2cncnc2-c2ccccc2)cc1,0.001360522,positive
Train: Pos 391,O=C(Nc1ccc(-c2cn3c4nc(ncc24)NCCCCCCCCCCCC3)cc1)N1CCOCC1,0.001359749,positive
Train: Pos 392,C=C1CCCC2CC3OC(=O)C(CN4CCCCC4)C3CC12,0.001359587,positive
Train: Pos 393,C(=NNc1nc2ccccc2s1)c1ccccc1,0.001359214,positive
Train: Pos 394,C1=C2C3=CCC4C5CCCCC5CCC4C3CCC2CCC1,0.001358978,positive
Train: Pos 395,O=C1C=CC2C(=CCC3C4CCCC4CC(=O)C23)C1,0.001358573,positive
Train: Pos 396,O=C(Nc1ccccc1)c1cccc(-c2ccc3nc(Nc4ccccc4)ncc3c2)c1,0.001358496,positive
Train: Pos 397,c1ccc(-c2cn3c4nc(ncc24)NCCCCCCCCCCCC3)cc1,0.001355444,positive
Train: Pos 398,C=C1CCCC2c3ccccc3CCC12,0.001352288,positive
Train: Pos 399,O=C1ON=CC1=Cc1ccccc1,0.00134939,positive
Train: Pos 400,c1ccc(Nc2c[nH]c3ccccc23)cc1,0.001348424,positive
Train: Pos 401,O=C(c1ccc(NN=Cc2ccccc2)cc1)c1ccc2ccccn12,0.001348313,positive
Train: Pos 402,O=C1CC=C2CC3CCCC3CC=CC12,0.001348169,positive
Train: Pos 403,O=C(NN=Cc1ccccn1)c1ccccc1,0.001346897,positive
Train: Pos 404,C(=Cc1ccccc1)CNc1ccc2c(c1)OCCO2,0.001344679,positive
Train: Pos 405,O=C(c1ccccc1)N1CCc2oc(-c3ccnc(Nc4ccc(N5CCOCC5)cc4)n3)cc2C1,0.001342902,positive
Train: Pos 406,O=C(C=Cc1ccccc1)c1ccccc1,0.001342871,positive
Train: Pos 407,O=C(Nc1ccccc1)c1cccc(-c2ccc3nc(NC4CC4)ncc3c2)c1,0.001342672,positive
Train: Pos 408,O=C1NC(=S)NC(=O)C1=Cc1cc2ccccc2[nH]c1=O,0.001342467,positive
Train: Pos 409,O=C(c1ccc(-c2cn3c4nc(ncc24)NCCCCCCCCCCCC3)cc1)N1CCOCC1,0.001342319,positive
Train: Pos 410,O=C1C(=Cc2ccccc2)COc2ccccc21,0.001338892,positive
Train: Pos 411,O=C(Nc1cccc(C#Cc2cncc(-c3cn[nH]c3)c2)c1)c1ccccc1,0.001338603,positive
Train: Pos 412,N=C1CC(=O)c2ccc(-c3cc(-c4ccccc4)ccn3)nc2C1=O,0.001336426,positive
Train: Pos 413,O=C(NN=Cc1ccccc1)c1ccc(COc2ccccc2)cc1,0.001335882,positive
Train: Pos 414,O=C1C=CC(c2cc(=O)c3ccccc3o2)C=C1,0.001334026,positive
Train: Pos 415,O=C(Cc1ccccc1)Nc1ccc(OCCc2ccccc2)cc1,0.001333335,positive
Train: Pos 416,O=C1N=C(c2ccc3ccccc3c2)SC1=Cc1ccccc1,0.001331734,positive
Train: Pos 417,c1cc(C2OCC3C(c4ccc(OC5CCCCO5)cc4)OCC23)ccc1OC1CCCCO1,0.001329506,positive
Train: Pos 418,O=C1C(=Cc2cn[nH]c2)CC2C1CCC1C3CCCCC3=CCC21,0.001329473,positive
Train: Pos 419,O=C(Nc1ccccc1C(=O)NN=Cc1ccco1)c1ccccc1,0.001328585,positive
Train: Pos 420,O=C(OC1CCC2COC3C4OC5CC(c6ccoc6)C=C5C4CC1C23)c1ccccc1,0.001328215,positive
Train: Pos 421,C=C1CC2C(OC(=O)c3ccccc3)CCC2C(=O)CC=C2CC2CC1OC(=O)c1ccccc1,0.001325445,positive
Train: Pos 422,O=C(Cc1ccccc1)Nc1ccc(Oc2ccc(C3CCOC3)cc2)cc1,0.001324409,positive
Train: Pos 423,O=C(Nc1ccncc1)Nc1cc(-c2cccc(-c3cccc(C(=O)NCCC4CCCN4)c3)c2)n[nH]c1=O,0.001324288,positive
Train: Pos 424,O=C(C=CCCc1ccccc1)C=Cc1ccccc1,0.001319744,positive
Train: Pos 425,O=C(NN=Cc1ccc2[nH]c3ccccc3c2c1)c1ccccc1,0.001319686,positive
Train: Pos 426,O=C1C=CC2=C(C1)OC(c1ccccc1)CC2,0.001317682,positive
Train: Pos 427,O=C1NC(=O)N(c2ccccc2)C(=O)C1=CC=Cc1ccco1,0.001317659,positive
Train: Pos 428,O=C1OC23C(=O)CC4C5CCCCC5CCC4C2CCC12CCCCC23,0.001313961,positive
Train: Pos 429,c1ccc(CC(c2ccccc2)c2cccc(OC3CCCC3)c2)cc1,0.001312556,positive
Train: Pos 430,O=C(Oc1ccccc1C(=O)C=Cc1ccccc1)c1ccccc1,0.001311697,positive
Train: Pos 431,O=C1c2ccc(Nc3ccccc3)cc2CCc2ccc(OC3CCOCC3)cc21,0.001311402,positive
Train: Pos 432,O=C(Nc1ccncc1)Nc1cc(-c2cccc(-c3cccc(C(=O)NC4CC4)c3)c2)n[nH]c1=O,0.001310049,positive
Train: Pos 433,C1=C2CCC3CCCCC3C2CC2OCC12,0.00130899,positive
Train: Pos 434,O=C1CCc2c(ccc3c(Cc4ccccc4)cccc23)C1,0.001308984,positive
Train: Pos 435,O=C(Cn1cccn1)NN=Cc1ccccc1,0.001308076,positive
Train: Pos 436,O=C(Nc1cccc(-c2nc3ncccc3o2)c1)c1ccco1,0.001306617,positive
Train: Pos 437,O=C1NC(=O)N(c2ccccc2)C(=O)C1=Cc1coc2ccccc2c1=O,0.001305516,positive
Train: Pos 438,O=C1CC(c2ccc3c(c2)OCO3)Oc2ccccc21,0.001305163,positive
Train: Pos 439,C(=NNc1ccccn1)c1ccccc1,0.00130509,positive
Train: Pos 440,S=c1[nH]nc(-c2cc(-c3ccccc3)[nH]n2)n1N=CC=Cc1ccccc1,0.00130486,positive
Train: Pos 441,O=C(C=Cc1cccs1)Nc1nccs1,0.001304586,positive
Train: Pos 442,C(=Cc1ccc2c(c1)CCCC2)c1ccccc1,0.00130415,positive
Train: Pos 443,C(=NN=C1c2ccccc2-c2ccccc21)c1ccccc1,0.001303518,positive
Train: Pos 444,C=C1C(=O)OC2C1CCC1CCC=CC12,0.00130323,positive
Train: Pos 445,O=C(Nc1nc(-c2ccccc2)c(-c2ccccc2)s1)c1ccccc1,0.001302955,positive
Train: Pos 446,O=c1cc(N=Cc2coc3c(ccc4ccccc43)c2=O)[nH]c(=S)[nH]1,0.00130207,positive
Train: Pos 447,c1ccc(C(Cc2cccnc2)c2cccc(OC3CCCC3)c2)cc1,0.001301348,positive
Train: Pos 448,O=C(Nc1ccnn1-c1ccccc1)NC1CCC(Oc2ccc3nncn3c2)CC1,0.001301014,positive
Train: Pos 449,C=C1C(=O)OC2C1CCCC13C=CC(OO1)C23,0.001300731,positive
Train: Pos 450,C=C1C(=O)OC2CCC3CCC4OC34CC12,0.001300165,positive
Train: Pos 451,O=c1oc2cc3occc3cc2cc1-c1ccc2c(c1)OCO2,0.001299485,positive
Train: Pos 452,O=C1ON=CC1=Cc1ccc(-c2ccccc2)o1,0.001297001,positive
Train: Pos 453,c1ccc(-c2cc3cc4c(cc3o2)OCCC4)cc1,0.001296542,positive
Train: Pos 454,O=c1ccc2cccc(C=CCCCc3cccc4ccc(=O)oc34)c2o1,0.001295827,positive
Train: Pos 455,O=C(C1CCCC1)N1CCC2CNc3ccc(-c4ccccc4)cc3C21,0.001295583,positive
Train: Pos 456,O=C(Nc1ccn[nH]1)NC1CCC(Oc2ccc3nncn3c2)c2ccccc21,0.001295345,positive
Train: Pos 457,O=C(C1CCCC1)N1CC(c2ccc(C#Cc3ccccc3)cc2)C1,0.001295126,positive
Train: Pos 458,O=C1NCCC(CNCc2ccccc2)OCc2ccccc2-c2ccccc21,0.001295086,positive
Train: Pos 459,O=C(Cn1ncccc1=O)c1cc[nH]c1,0.001294605,positive
Train: Pos 460,O=C(Cc1cn(C(=O)c2ccccc2)c2ccccc12)NCCCCOc1ccccc1,0.001293913,positive
Train: Pos 461,O=C(C(=Cc1ccccc1)n1cncn1)c1ccccc1,0.001293368,positive
Train: Pos 462,O=C(Nc1ccncc1)Nc1cc(-c2cccc(-c3cccc(C(=O)NCCN4CCNCC4)c3)c2)n[nH]c1=O,0.001292331,positive
Train: Pos 463,O=C(CCc1ccccc1)c1ccccc1,0.001291701,positive
Train: Pos 464,c1c[nH]c(-c2csc3ncnc(Sc4nnn[nH]4)c23)c1,0.00129076,positive
Train: Pos 465,O=C(Cc1ccccc1)Nc1ccc(OCc2ccccc2)cc1,0.001290643,positive
Train: Pos 466,O=C1CC(=O)C(Cc2ccccc2)C(=O)C1,0.001289524,positive
Train: Pos 467,C1CCC2C(C1)CCC1C3CC3CCC21,0.001288954,positive
Train: Pos 468,C1=CC2OC3CCC(C2CC1)C31CO1,0.001288747,positive
Train: Pos 469,C=C1C(=O)OC2CCC3=CCC(=O)C3CC12,0.001287411,positive
Train: Pos 470,N=C1C(=Cc2ccc(OS(=O)(=O)c3ccccc3)cc2)C(=O)N=C2SC=NN12,0.001286869,positive
Train: Pos 471,c1cc(N2CCOCC2)ccc1-c1cn2c3nc(ncc13)NCCCCCCCCCCCC2,0.001286066,positive
Train: Pos 472,C(=NNc1ccncn1)c1ccn(-c2ccccc2)c1,0.001284881,positive
Train: Pos 473,O=C(C=Cc1cccs1)NC(=S)NNC(=O)c1ccccc1,0.001283779,positive
